"site_id","site_code","site_name"
416762,"7693171",虎门镇口昌辉S
427606,"7553363",深圳大学城S
429694,"5723053",湖州双林鑫锐志S
434617,"5723055",湖州织里大港工业园S
436647,"3713117",新郑市区
438671,"7573080",三水中心城K
438674,"8303034",泸州市况口K
438706,"0103597",顺义集散前鲁K
438707,"0103599",顺义集散马坡新城K
438739,"5323117",青岛流亭机场K
438769,"0233501",重庆市合川区K
438771,"5333013",山东淄博桓台K
438805,"9773003",山林那日K
444629,"8513085",白云沙文S
450665,"7313191",长沙岳麓山
453907,"5163075",高作东北S
453920,"7973043",南康泓泰市场SK
454166,"3353027",河北秦皇岛北部K
454183,"9133029",陕西华州区K
454193,"4763029",赤峰市王庄K
454250,"5123486",苏州金门路SK
454414,"7313198",长沙运辉物流KA
454720,"7713080",南宁动物园K
454772,"5123513",昆山新镇SK
454876,"8773019",玉溪时代广场K
489624,"7603211",南头北帝S
490634,"5133033",如皋搬经SK
498608,"5123646",苏州盛泽园区路
504609,"7743048",贺州毅华
513635,"5233068",高港滨江SK
517614,"5163120",沙集杜庄SK
520612,"0243117",四平市铁西区K
523614,"7463017",永州双牌S
527647,"6313023",威海荣成
528608,"7543068",潮阳贵屿S
529605,"3773031",河南南召县
530635,"5113067",丹阳皇塘SK
532646,"5123670",苏州盛泽前跃K
533602,"7743050",龙圩工业园S
542611,"5753061",成都荷花池布料市场
547621,"7313242",湘潭市楠竹山
547635,"5763176",椒江旧城区S
551853,"0213767",宝山美兰S
551879,"0243118",沈阳畅远
554628,"5753066",江龙工业园区SK
560660,"5733138",嘉兴桐乡石门K
562691,"0233438",重庆荣昌S
562695,"0233439",重庆沙坪坝S
564607,"7973063",赣州开发区
750835,"851300003",白云区S
750904,"021300004",浦东森兰S
755747,"028300006",锦江S
755780,"886300001",云南怒江兰坪S
756013,"595300007",泉州美诚
777721,"358300006",山西中阳县
777754,"433300006",吉林延边龙井市
778696,"595300113",福建德化
778827,"512600027",苏州分拨乐之益派送部
779063,"451300034",哈尔滨市巴彦县
779523,"575300044",绍兴西部S
779574,"025300056",南京栖霞
780022,"871600005",昆明分拨填仓T2
782237,"431300025",长春市农安县
782377,"597300004",龙岩骏成S
782418,"356300004",晋城高平市
782611,"010300057",农大南路
782925,"557300012",安徽宿州萧县
782977,"596300007",漳州市芗城
783116,"335300008",唐山滦州
783204,"010300058",大兴广平大街S
783470,"757300112",顺德凤城
783498,"025300059",溧水乡镇S
783612,"598300001",三明清流S
783708,"574300074",宁波奉化开发区
7219,"3153008",河北唐山遵化
13722,"4363002",吉林镇赉
14688,"0203126",白云新市机场路
17824,"8543005",贵州福泉
40616,"4823005",内蒙古兴安盟扎赉特旗
768980,"755600008",盐田分拨坪山派送部
774909,"513600003",南通分拨南通启东派送部
775917,"531300036",济南和润S
92602,"8513068",贵州安顺紫云
93588,"0213288",普陀内环内
94587,"5133127",南通通州开发区S
94590,"0213289",青浦胜利S
97638,"5513100",合肥市外围商场鞋服直派
97665,"3713094",郑州市外围商场鞋服直派
99593,"5163045",睢宁沙集镇
101597,"0293092",陕西礼泉
106594,"4753015",内蒙古扎鲁特旗
108615,"6353007",聊城蒋官屯镇S
122604,"0273126",中运天下物流S
132665,"4183007",辽宁阜新四合
135614,"5153017",射阳城区S
137630,"5303008",菏泽单州
137634,"0253141",江宁亿行
143637,"7113005",湖北鄂州市
146600,"8783012",云南楚雄老城区
147604,"5123232",常熟沙家浜S
147671,"7555065",深圳会员四方
150642,"0223104",天津富力中心
162613,"5913054",福州晋安王庄
163633,"5523039",禹会张公山S
166595,"3115009",石家庄会员杨晶
168603,"0103304",北京通州金桥S
168738,"7947019",南城彭洞S
173620,"8263035",四川省邻水县集散站B
174607,"5143028",江苏高邮新区
12572,"4123004",辽宁鞍山铁东
364609,"7693169",东莞谢岗裕丰
499625,"5513150",新肥东南区
764470,"595300047",安溪聚创吾都
755905,"562300002",安徽铜陵
798871,"318300018",衡水滨湖魏屯
804835,"575300061",柯桥漓渚
15894,"7313089",株洲市中心广场
72636,"7553160",福永捷诚
668651,"0233450",重庆高新区
607627,"7633035",佛冈县青松路
597627,"5513158",高新区创新产业园S
796203,"593300010",宁德旺顺站
769256,"317300031",肃宁城北S
2877,"5533015",南京高淳
61599,"7783012",河池东兰
790941,"310300005",邯郸大名县城S
807897,"315300045",唐山丰润新区S
556660,"7503049",江门恩平
686626,"5953345",泉州宏昌S
776950,"518300006",赣榆北区S
792664,"579600015",东阳木雕城派送部
804712,"371300071",河南密城
383645,"3156003",唐山分拨派送部
7768,"9313002",兰州雁滩
743720,"5563237",桐城市区S
716622,"0223353",南开长江道
11119,"5583008",界首市区
765127,"029300021",西安欢乐港S
766597,"523300011",兴化林湖昌荣S
771163,"575300032",绍兴滨海S
774577,"359300007",山西运城禹都S
802543,"530300016",菏泽市牡丹区
802476,"559300006",休宁县
764322,"731300028",长沙汽车南站
16904,"8303018",泸州市蓝田
400616,"8183226",宣汉县双河镇K
400621,"7743219",梧州万秀K
400622,"8183229",四川达州开江K
400633,"8183237",大竹城西K
400634,"5963206",漳州龙海市K
400670,"5973201",龙岩站K
400674,"7753231",广西福绵区K
400694,"8263208",广安武胜县K
400758,"6313202",山东威海荣成崖头K
400843,"7913283",江西凉亭SK
400897,"7933204",上饶玉山县K
400933,"8343210",凉山州德昌县K
400964,"7943219",抚州黎川县K
401000,"7963203",吉安永丰K
401001,"8353224",四川雅安市荥经县K
401021,"8363208",甘孜州理塘K
401029,"8363212",甘孜州白玉县K
401094,"8373216",阿坝州九寨沟K
401119,"8393214",广元市宝轮镇K
401131,"8393218",广元利州区老城K
401134,"8393219",广元利州大石镇K
401234,"7313234",岳阳经东陵港K
401244,"7313246",常德临澧K
401246,"8783213",云南楚雄东瓜K
401258,"8833221",临沧翔临二期K
401369,"8953204",昌都市周边县城K
401413,"0103079",天津宝坻K
401439,"0203137",越秀万菱广场K
401453,"9153223",安康市宁陕K
401459,"9163207",陕西汉中西乡K
401492,"9303210",甘肃省临夏东乡回族自治县K
401509,"7353211",郴州市嘉禾县K
401546,"0203486",广州安升K
401592,"9923201",伊宁市天津路K
401602,"9973203",新疆库车县K
401608,"7383208",娄底市中心K
401680,"0203040",顺德伦教K
401706,"0233340",重庆南岸宏声路K
401726,"9983212",喀什市泽普县K
401798,"9993217",伊宁市公园街K
401831,"0203509",番禺钟村K
401841,"7503214",水口K
401849,"0203527",南海里水K
401855,"0213598",奉贤四团K
401899,"7523206",惠州惠阳新圩K
401965,"0103647",丰台长辛店K
402022,"7543226",龙湖高新K
402033,"0253320",江北化工园K
402037,"7543236",汕头潮阳西胪K
402077,"0273209",红安K
402111,"0273274",武汉百步亭K
402146,"0273336",佰港城K
402154,"0283342",龙泉西河K
402199,"3193211",河北邢台广宗K
402200,"3193212",邢台内丘K
402213,"3193240",邢台南宫K
402245,"0593207",宁德福鼎K
402288,"5713355",杭州市中心K
402344,"7553285",松岗中海K
405696,"4543112",佳木斯建三江一部R
405806,"5123607",无锡新区一部R
406616,"4513111",大庆城区一部R
406654,"7713115",北海海城三部R
406699,"3773111",河南南阳二部R
406720,"3953123",漯河舞阳一部R
406721,"3773113",南阳邓州一部R
406740,"3713127",郑州金水二部R
406743,"3713130",郑州龙子湖一部R
406755,"4533054",牡丹江东宁一部R
406791,"7713121",南宁马山三部R
406817,"3513112",太原真武路一部R
408700,"7553461",深圳坂田六部R
410662,"7583029",肇庆城区
412643,"5743108",宁波镇海联合
413654,"7693212",东莞虎门四部R
413659,"8523112",遵义桐梓一部R
414613,"7937052",江西万年隆升S
415670,"7743036",贺州平桂西湾
24335,"0223073",天津联众
24631,"4703009",满洲里三道街盛源
769235,"591300027",福州大学城
794029,"571300169",高教东区S
800875,"354300015",山西祁县众合
457001,"8313052",宜宾市象鼻镇
759912,"577300017",瑞安鲍田S
799987,"510300098",江阴世纪大道S
2409,"7693088",东莞横沥新城
765663,"523300010",东台时堰S
802251,"573600009",嘉兴分拨南湖派送部
698644,"5723267",长兴市中心S
765286,"750300010",江海滘头
795874,"572300037",长兴李家巷一部
796138,"512300180",苏州光福镇
802474,"576300061",台州江南城西S
803902,"797300024",南康区中心S
804670,"576300065",玉环普青工业园S
8873,"0103132",北京丰台方庄
16595,"3133013",张家口市阳原县
388607,"8253020",遂宁市河东新区
557621,"5953113",惠安崇武S
716723,"3713320",郑州侯寨
730679,"4703228",满洲里口岸食品
750833,"010300004",顺义集散站京津冀出货账号13
763097,"595300022",晋南深沪
768749,"573300030",嘉善南星路S
784631,"573300057",浙江嘉兴王江泾
790793,"591300056",福马商业广场S
800543,"731300107",望城月亮岛S
803905,"769300093",常平东部S
763512,"558300010",恩泽S
804203,"796300005",吉安市泰和县
9481,"5123051",苏州吴中区郭巷
741667,"5123755",苏州莘塔S
18373,"7555031",深圳会员振邦
18414,"6923002",云南德宏盈江县
18459,"8793002",云南普洱江城
18557,"5993014",福建南平邵武
18743,"7783004",河池环江县
19037,"3113070",石家庄平山县城
19250,"7313103",长沙国际会展中心
19463,"0273093",武昌水果湖
19515,"0215042",奉贤会员新吉
19683,"0283150",成都十陵
20053,"5363048",山东潍坊奎文
20134,"4355001",沈阳会员李涛
20278,"5713157",萧山新塘街道
20343,"5713168",萧山商业市场
20350,"8703015",昭通洒渔镇
20554,"0103241",昌平北苑东路
20564,"3353016",河北秦皇岛东港
20580,"5713176",滨江钱江部
20601,"0286012",武侯双楠派送部
20679,"7513018",韶关大学
20748,"5713197",萧山伟达部
20918,"7743023",贺州城东区
21409,"5513087",肥西沈岗
185631,"0103317",北京万源街
189608,"7693158",东莞石排沙角S
189614,"9963021",库尔勒和静县
192610,"6333002",五莲县洪凝镇S
192618,"3113111",河北石家庄建华街
193627,"5123274",苏州芦墟老镇
197607,"3123055",徐水工业园
198587,"5133145",海门赛博通信S
204591,"5363081",高密市姜庄镇S
209619,"3113147",河北石家庄栾城区
209660,"7315009",长沙望城集散站V
211594,"5133146",海门包场S
211628,"8323004",内江市中区
218657,"8526002",遵义分拨自提
218662,"7356002",郴州分拨自提
218686,"0216009",松江分拨自提
219648,"4356003",通化分拨自提
219696,"6633008",揭阳市渔湖S
220605,"5713282",杭州奎奎S
220606,"5543009",淮南金燕
222610,"8323010",内江威远县镇西
230647,"7713067",南宁三塘镇
230665,"5103136",宜兴官林S
237644,"0203270",广州新塘翡翠绿洲
243627,"0283210",成都东家居五包T
244632,"3523005",山西大同阳高县
244633,"3523006",山西大同南部
246604,"3793019",洛阳宜阳S
251615,"7313155",雨花友谊S
262639,"3493003",山西朔州市
265618,"3943012",周口郸城县S
269650,"0233225",重庆佳德利KA
697662,"4513273",哈尔滨呼兰区
700674,"5583227",太和乡镇S
704622,"7713272",吉兴S
719689,"7573280",杏坛罗水S
723650,"5713446",萧山国际机场S
726629,"5273213",宿迁商贸城S
726763,"6333206",普宁洪阳S
728846,"5713522",萧山江东镇S
729802,"0283531",新都锦城S
730677,"0203598",广州香雪城
734645,"8793222",云南普洱宁洱
735642,"5323321",青岛西海岸
736801,"3793222",高新区西部S
768629,"451300022",哈尔滨大哈东S
768839,"512300053",太仓市区东S
769325,"021300130",青浦玄武S
769371,"027300028",武昌丁字桥路
769536,"538300003",天平湖S
769745,"023300043",重庆涪陵乡镇ST
769774,"591300031",茶亭利嘉S
769847,"024300045",辽宁苏家屯雪松路
770017,"027300031",凤凰工业园
770142,"532300047",青岛即墨即东ST
770777,"517300010",金湖泽恒S
770793,"318300012",安平北环S
770864,"571300098",西溪二号S
770932,"537300011",济宁千里S
771347,"514300016",扬州食品城S
771358,"576600008",临海分拨填仓T4
771413,"731300060",长沙毛塘铺ST
771643,"021300146",上海奉贤庄行ST
771906,"579600011",金华分拨万润派送部
771913,"593300004",宁德聚晟S
772174,"021300157",金山兴塔枫泾ST
772276,"311300058",河北石家庄新华区
772453,"750300011",台山百顺S
9799,"7713025",广西崇左扶绥
300614,"0293107",陕西杨凌
335599,"0213390",长宁北新泾S
638678,"5323146",即墨星鸿
800700,"769300085",万江金泰
803066,"516300112",兴国二部
2780,"0253016",安徽马鞍山
3669,"0293021",西安航天城
386603,"7603076",中山新三角
802839,"994300002",新疆阜康市区
23820,"7343024",湖南南岳
393882,"0213409",嘉定龙翔
784273,"513300050",通北兴东S
788579,"710300015",新光彩物流园S
16320,"7723032",柳州广场
767856,"573300027",浙江桐乡开发区
796135,"791300025",南昌向塘镇
807199,"573300075",濮院大道北店
766433,"594600004",莆田市分拨涵江派送部
774084,"351600005",太原分拨武乡派送部
435603,"5723056",湖州吴兴练市S
456753,"5123518",江苏昆山淀山湖
389634,"5133162",通北滨海园区S
763238,"371300026",郑州万科
763532,"028300034",新都桂湖S
765618,"579300035",金华分拨平台仓直送
456759,"5133176",江苏如皋城东
765452,"757300052",禅城湾华S
457300,"7753037",广西福绵
801406,"373300008",新乡东环产业园
804540,"512300205",吴江宛平镇S
763291,"595300024",惠安新邦S
792943,"755300097",龙华龙军
317666,"7553225",龙岗南约
421640,"0103395",北京房深路
454418,"5123339",相城阳澄湖S
739754,"5123747",苏州金沙S
790736,"571300159",萧山豪创S
382635,"5133158",南通港闸支云S
383670,"7196003",十堰市分拨派送部
388608,"8253021",遂宁市明月路
388611,"5943013",荔城区赤溪S
393686,"5363098",高密柏城镇S
393726,"6313014",威海临港温泉
397618,"5363241",山东潍坊临朐K
397629,"5313228",山东德州临邑K
397647,"8573207",贵州普安县K
397664,"0103413",北京朝阳高碑店K
397794,"8713248",昆明西山鸿运K
397862,"5123464",苏州吴江市内K
397864,"4553202",黑龙江绥化安达K
397869,"5593204",安徽歙县K
397973,"8723220",云南大理南涧K
397978,"5123510",吴江平望K
398013,"7553283",蛇口K
398048,"5193211",常州郑陆K
398099,"5133355",南通通北K
398137,"5143216",扬州万事达K
398244,"5163246",睢宁高作镇K
398258,"5353223",烟台福莱山K
398268,"0283276",武侯双星K
398331,"0203408",广州萝岗科学大道K
398361,"7553402",布吉新区K
398394,"0203447",广州石井K
398441,"5703217",衢州龙游县K
398467,"0293212",西安户县K
398490,"0293219",陕西眉县K
398494,"0213421",松江老城区K
398517,"5323204",青岛崂山会展K
398521,"0293234",西安周至K
398624,"0293279",西安贞观K
398639,"7573226",乐从良教SK
398684,"8983227",海口港澳大道K
398751,"7583216",肇庆德庆县K
398814,"3713251",郑州荥阳K
398820,"5333279",淄博淄川K
398908,"5323301",青岛即墨古城K
398920,"9113204",延安子长K
398925,"9113207",延安安塞K
398977,"9123207",陕西靖边K
398980,"9123208",陕西神木市K
399046,"9153222",陕西汉宁K
399079,"7605209",中山分拨营业部K
399102,"5393273",山东临沂兰山K
399154,"5433209",山东滨州邹平K
399224,"9323218",定西通渭K
399225,"0213596",上海五角场K
399226,"3113321",河北石家庄元氏K
399242,"3113324",河北石家庄联盟K
399304,"9433208",甘肃景泰县K
399351,"5513240",安徽长丰K
399354,"0103563",北京西城站K
399409,"7693305",东莞凤岗K
399478,"9713212",青海湟源K
399518,"5513301",合肥蜀山老城区K
399543,"3943211",河南周口市K
399592,"0223315",天津海泰K
399640,"0223326",天津滨海高新区K
399660,"3143211",新承德县K
399673,"7713226",南宁友爱K
399681,"5733270",浙江海宁中部K
399702,"7713234",宁明K
399723,"3133217",张家口康保县K
399730,"3133219",邢台旭阳工业园区K
399737,"3153235",唐山路南东区K
399823,"3553212",山西长治沁县K
399839,"3593227",山西运城集散站BK
399844,"3573205",山西临汾乡宁县K
399888,"5743255",宁波北仑大榭K
399893,"4113206",大连甘井子后盐K
399931,"4213203",辽宁朝阳建平K
399932,"4123209",辽宁鞍山市区K
399947,"4523216",嫩江县富民路K
399960,"5763209",玉环K
400005,"4703216",扎赉诺尔新区K
400071,"5773213",温州龙湾海城K
400115,"4343206",吉林梨树县K
400180,"4773215",东胜铁西南部K
400188,"4783204",巴彦淖尔后旗K
400245,"5793243",义乌苏溪K
400278,"5953238",石狮华山K
400346,"5913245",福州火车站K
400351,"5123429",常熟梅李SK
400367,"7743213",贺州昭平县K
400394,"5923224",泉州安海K
400411,"5513327",大唐国际K
400447,"5923266",同安金牌K
400468,"8123219",攀枝花市中通K
400498,"8133230",自贡牛佛镇K
400523,"5953204",泉州南安K
400530,"7723241",柳州广雅路K
400573,"8183207",巴中市回风K
400605,"7733243",桂林平安乡K
799909,"579300087",金东东孝S
22998,"7713046",南宁龙腾
757018,"769300020",东城大井头S
802602,"311300079",河北石家庄大红门
364622,"7553232",深圳布吉金鹏
766984,"023600006",万州分拨填仓T
13364,"7743009",广西贺州富川
15021,"7713027",南宁华南城
765904,"316600004",廊坊分拨填仓T
766961,"534600003",济南分拨填仓T
765538,"832300013",内江汽车站
776158,"483300001",内蒙额济纳旗星辰S
767461,"757300062",盐步河西S
2047,"0283019",新津
9936,"7693105",东莞凤岗
10109,"0105005",朝阳会员黄伟业
10124,"5127053",昆山巴城青阳
10169,"0105007",朝阳会员平真
10278,"5953007",晋江陈埭鹏青
10830,"0215015",浦西会员丰旭
11108,"8783001",云南楚雄大姚
11226,"0206004",番禺派送部
11385,"7013001",江西贵溪
11461,"7463005",永州江华
11500,"0235005",万州会员胖大姐
11694,"0235006",重庆会员善沅
11742,"9323003",甘肃临洮
11898,"7313002",湘潭双马
12155,"0233013",重庆城口县
12491,"9513006",宁夏银川永宁
12544,"0273066",武汉蔡甸城区
12767,"0215031",松江会员项盛
12846,"0283114",成都安靖
13083,"0233123",重庆歌乐山镇
13268,"7693111",高埗西部
13278,"9163003",陕西汉中汉台
13781,"3713018",郑州风铃居
13867,"5735004",嘉兴会员蔡胜昌
13884,"5313008",山东济南济阳
13912,"5123105",昆山陆杨镇
574634,"5733287",嘉兴纺工路S
575603,"7533033",梅州创乐S
576611,"5133229",海安东部黄海路S
577642,"5913091",福州金山
584608,"5563041",安徽岳西县城S
587606,"4313101",长春桂林路S
587607,"4313102",长春卓展S
590646,"4563016",黑河城东区
590658,"5193083",常州市钟楼K
593616,"0213784",闵行华宁路S
594619,"7583037",肇庆市城区K
597618,"0283266",青神玩具S
597661,"5713422",杭州坎山镇S
598617,"5733149",桐乡梧桐S
598648,"8263049",广安市官盛新区
601604,"7913262",江西新祺周
602702,"3123080",河北保定唐县K
606650,"5233079",戴南崛晟S
610603,"7553495",福永新会展K
613617,"7963215",吉安县凤凰镇
613622,"7723256",柳州柳东云仓SK
616605,"5953336",晋江西园新塘K
623639,"5733154",平湖港区S
630630,"8303048",泸州市茜草K
631752,"5713437",杭州湾新城S
631766,"8563232",贵州铜仁沿河K
633634,"9113029",子长S
633674,"5773403",冠盛服装增量
633686,"5103265",无锡锡山安镇S
633693,"7558471",龙岗龙
634694,"5773411",瑞鸟增量
636631,"5773103",马屿机器增量
636651,"7383209",布溪特区S
641624,"7503057",江门新开平
739674,"5743335",慈溪长河S
739763,"0213867",浦东广兰S
741727,"5313283",鑫茂科技城
742641,"3743208",河南鄢陵
742783,"5363303",潍坊市昌邑市
749690,"852300001",遵义新城S
783885,"713300007",黄冈禹王城
784045,"536300032",山东高新区
784139,"591300054",长乐金峰福通
784429,"455300001",黑龙江半亩田S
784543,"451300041",哈尔滨市民生尚都
787238,"731300093",芦淞市场增量
787497,"571300145",富阳新登S
800385,"818300011",达州北外
800706,"023300085",重庆市巫山
801198,"512300195",常熟支塘镇S
492618,"7793041",北海铁山港区
471648,"8253032",遂宁城北客运站
756927,"010300012",延庆
803221,"516300161",睢宁双百十四部
803246,"516300184",双智十二部
23556,"3123039",河北保定涞水
6039,"0593015",福州台江宁化
6917,"3153003",河北唐山丰润
6950,"0233090",重庆龙头寺
7037,"0293030",西安长安区郭杜
7311,"7943003",抚州东乡
7320,"5193019",常州丽华
7332,"0233097",重庆电脑城
7426,"5985001",三明营业部
7433,"3543002",山西祁县东观
7536,"5163019",丰县赵庄
7574,"5713045",杭州北部软件园
7656,"9513004",宁夏银川贺兰
7934,"5123038",昆山大学路
7966,"5123040",昆山市后街
8214,"7343008",衡阳雁峰珠晖
8216,"7123002",湖北汉川
8468,"5183007",连云港宋跳
8610,"8513029",贵阳开阳
8871,"4323005",吉林磐石
8968,"8723001",云南大理鹤庆
8997,"0273060",武昌图书城
9152,"4276001",盘锦派送部
9329,"3153014",河北唐山滦县
9624,"5163024",沛县五段
9646,"8983018",海南三亚大东海
13955,"5123111",昆山花桥顺杨路
14024,"0276006",汉正街派送部
14085,"3103024",河北邯郸磁县
14154,"5113021",镇江丹徒南区
14272,"0236001",九龙坡派送部
14459,"9153014",紫阳县毛坝
14482,"3103025",河北邯郸峰峰矿区
14591,"5513065",包河五里庙
14636,"0253054",南京河西
14731,"0243057",辽宁西丰县
15113,"5773045",温州乐清柳市
15456,"7313088",长沙星沙远大城
15537,"0103194",北京东城区
15600,"3103027",邯郸磁县县城
15858,"8373008",阿坝州马尔康县
16010,"3143007",承德宽城县
16031,"7933016",江西德兴
16147,"8523019",遵义道真
16156,"9163013",汉台城西
16411,"8983039",海南琼中
16609,"7753018",北流市区
17094,"5173044",江苏淮安通港
17107,"8363020",甘孜州德格
17205,"8173015",南充营山县
17485,"9313016",甘肃皋兰县
17683,"8263011",四川广安
18001,"8713055",云南五华体育馆
455112,"0213629",松江九干路K
455127,"8553016",贵州黔东南岑巩县K
455408,"4513072",哈尔滨新建
455563,"0233266",重庆市南川
455683,"5123374",苏州吴中胥口中市街SK
455697,"5163086",沙集余圩SK
455709,"5163098",高作东南SK
455747,"5763106",三门开发区S
455829,"7573088",南海狮山穆院S
455923,"7763017",百色西林K
455972,"7743042",梧州河东S
456049,"5323127",青岛电商奥顺通KA
456176,"7553433",深圳高运S
456197,"0213665",闵行龙吴路S
456285,"8763043",文山广南县SK
456704,"0203429",天河五山S
456736,"0243098",沈阳众诚K
456863,"8753037",云南保山东城K
456996,"7303019",岳阳临湘K
457395,"5913082",高升种业S
457610,"8253030",遂宁射洪宏大市场
457626,"5193070",常州溧阳捷昊
462665,"0213726",虹口兴旺
465671,"5753044",绍兴滨海新城K
468621,"5753046",绍兴孙端镇
473606,"7573098",天河林和西S
475631,"7703009",广西东兴三部K
479606,"7973056",南康龙岭商贸城S
483610,"5623006",安徽省枞阳K
642736,"0233537",重庆涪陵乡镇
643642,"5193256",常州奔牛S
652625,"0223345",静海中旺S
666685,"5953343",台商迅邦S
668625,"5723254",湖州长兴区
668641,"5793330",义乌西部S
670632,"7553518",石岩宝石路S
673640,"5123723",苏州屯村S
681684,"7573272",丹灶S
681691,"7973237",赣州工业园北区S
689646,"4513272",哈尔滨奔马汽配城
692649,"3163249",廊坊大官地
759511,"394300001",河南周口东
759714,"851300005",贵阳金华镇
759869,"898300004",万宁市万城镇
760103,"311300031",无极凤凰城S
760485,"731300023",浏阳城区S
760847,"593600001",宁德分拨空仓T
760861,"753600001",梅州分拨空仓T
760888,"395600002",漯河分拨空仓T
760939,"513600001",南通分拨空仓T
760983,"452600002",齐齐哈尔分拨直送部
761023,"757600007",乐从分拨直送部
761045,"027600003",武汉分拨直送部
761127,"570600002",衢州分拨直送部
761133,"022300021",河西有鹏市场S
761520,"879300002",普洱茶城
761586,"451300010",哈尔滨北方邮联S
761643,"531300016",济南创业S
762007,"312300022",容城晾马台S
762821,"451300012",哈尔滨体育学院S
763221,"028300028",青白江万贯S
763397,"429300001",辽宁省葫芦岛
763420,"769300051",大岭山南区S
763487,"539300009",临沂沂州府S
763698,"731300025",长沙望城河东S
763902,"317300023",献县西部S
774070,"020300112",广州芳村海南
774503,"027300041",武汉卓尔
774750,"757300082",勒流新富锟
774770,"769300074",清溪清凤S
774772,"373300005",新乡市新乡县
774839,"813300010",自贡汇川路
775495,"576300031",聚星科创园S
775543,"543300012",惠民城区
775782,"898300017",海口文庄路S
776141,"316300031",廊坊运通穆林S
776314,"025300047",南京溧水开发区S
776654,"873600004",小龙潭分拨派送部
776983,"757300100",越秀五羊新城S
777057,"755300079",深圳坪西S
777063,"512300109",苏州姑苏金门路S
777126,"451300028",哈尔滨龙运ST
777131,"435300012",吉林通化老站ST
777259,"029600004",西安分拨咸阳火车站派送部
777442,"812300002",五摩路
777599,"022300051",李七庄镇S
444614,"3713119",郑州富刚
765009,"020300069",广州十三行S
4543,"8513014",贵阳花溪孟关
795047,"855300007",黔东南州岑巩县
426642,"8583009",六盘水六枝特区
757331,"021300017",普陀昌化S
755724,"512300005",昆山迅达
3158,"0213005",嘉定江桥镇
289634,"0213382",宝山星文
283594,"3713108",郑州马渡
285602,"9123009",榆林北区
757195,"021300016",上海国展
766423,"021300101",上海万象城S
756936,"021300013",松江五厍S
796922,"595600005",安溪分拨派送部
803282,"516300216",睢宁双百八部
759007,"512300022",保税区扬子江S
310618,"6913013",景洪八里店
5,"1300005",郑州驻地营业部
8,"1300008",廊坊驻地营业部
13,"1300013",常州驻地营业部
39,"1300039",淄博驻地营业部
67,"1300067",赣州驻地营业部
107,"1300107",呼和浩特驻地营业部
110,"1300110",三明驻地营业部
150,"1300150",莆田驻地营业部
160,"1300160",吉首驻地营业部
174,"1300174",余姚驻地营业部
1806,"7315001",长沙营业部
1807,"7313038",雨花高桥
1856,"3113009",石家庄新乐
1884,"0103059",天津北辰东部
2132,"0286001",成都派送部
2182,"8713015",云南德宏瑞丽
2193,"8713004",云南昆明五华正义
2307,"7693094",东莞南城社区
2493,"0206002",广州派送部
2537,"7723004",柳州柳南柳邕路
2583,"7912077",泰和一部
2712,"0213107",金山干巷
2842,"5923018",泉州丰泽
2844,"0592209",泉州惠安
2896,"0253001",雨花一部
2911,"7713016",南宁青秀二部
2952,A00000903016,上饶一部打印用03016
2992,"5523026",安徽太和
3083,"7553073",公明三部
3159,"0213001",嘉定外冈
3209,"5326056",青岛配送点
3276,"0213101",徐汇锦江
3390,A00000503017,昆山打印用03017
3414,"5103075",江昆山陆杏路
3515,"7553083",蛇口
3603,"0273052",湖北咸宁通城
3687,"5133006",江苏如皋城南
3700,"5733009",苏州盛泽震泽
3893,"5793026",丽水缙云
4034,"5793053",衢州东港
4173,"0233079",四川万源
4268,"8525001",遵义营业部
4277,"5513049",珠海鼎立
4461,"3713064",河南三门峡
4567,"7313048",常德武陵
4613,"0293027",甘肃庆阳
4619,"0593012",厦门灌口
4878,"7733030",桂林灵川
22099,"8263029",广安花桥镇
22391,"7713041",南宁横县
22539,"5715017",萧山会员原飞航项目
22647,"0105019",朝阳会员万翔项目
22654,"0253113",江北横梁镇
22729,"8373016",阿坝州九寨沟
23005,"7693115",东莞市万江
23044,"0233157",重庆渝中区两路口
23275,"8183006",达州市魏兴
23405,"5973008",福建龙岩武平县
23725,"6913004",云南景洪江北
23775,"0203216",南沙万顷沙镇
23858,"7555045",深圳会员佳红运通
23886,"0275010",武汉会员李强
23984,"5713226",萧山途佳部
24072,"7713052",南宁电科广场
24370,"3193026",河北邢台钢铁路
24376,"7913056",南昌市艾溪湖
24647,"0257092",成贤学院
24782,"5123194",常熟聚邦
24874,"7693116",东莞大朗黄草朗
25039,"8793007",云南景谷
25540,"7573024",南海狮山
25941,"8913015",西藏柳梧高新区
25950,"5763034",台州温岭泽国
26629,"9963010",库尔勒市开发区
27103,"0213257",上海西站
27201,"8913016",西藏瑯赛九区
27271,"7553140",坂田国匠
27392,"7315006",长沙会员胡良国
27402,"3593014",山西运城平陆
30623,"3503017",山西忻州开发区
30628,"5923053",杏林大学城
32611,"0233183",秀山老城区
37592,"5513096",合肥丰大国际
51610,"5103124",无锡滨湖梅园S
53626,"3593018",山西运城西城
53648,"8715005",昆明会员鄢永来
54599,"3163021",廊坊码头S
60595,"3593023",山西运城角杯镇
62600,"7913060",南昌高新火炬
67594,"5713254",富阳东洲岛S
71595,"7103018",谷城县石花S
75590,"7555056",深圳会员张丽珠
81605,"5916001",台江派送部
86605,"5133121",南通宝湾物流园S
269690,"7575047",海元分拨营业部
269694,"7555075",盐田分拨营业部
